from,to,m,km,miles,seconds,minutes,hours
"Dane County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",182837,182.837,113.6149118,7198,119.96666666666667,1.9994444444444444
"Dodge County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",98438,98.438,61.1693732,4405,73.41666666666667,1.2236111111111112
"Door County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",136010,136.01,84.516614,5037,83.95,1.3991666666666667
"Douglas County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",491149,491.149,305.19998860000004,16811,280.18333333333334,4.669722222222222
"Dunn County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",347810,347.81,216.12913400000002,11921,198.68333333333334,3.3113888888888887
"Eau Claire County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",268940,268.94,167.119316,10400,173.33333333333334,2.888888888888889
"Florence County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",230790,230.79,143.41290600000002,9363,156.05,2.6008333333333336
"Fond du Lac County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",81917,81.917,50.9032238,3346,55.766666666666666,0.9294444444444444
"Forest County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",200303,200.303,124.46828420000001,8678,144.63333333333333,2.4105555555555553
"Grant County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",286361,286.361,177.9447254,11112,185.2,3.0866666666666664
"Green County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",231570,231.57,143.89759800000002,9248,154.13333333333333,2.568888888888889
"Green Lake County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",69435,69.435,43.146909,3487,58.11666666666667,0.9686111111111111
"Iowa County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",234972,234.972,146.0116008,8871,147.85,2.464166666666667
"Iron County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",347329,347.329,215.83024060000002,13534,225.56666666666666,3.7594444444444446
"Jackson County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",222707,222.707,138.3901298,9195,153.25,2.5541666666666667
"Jefferson County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",138994,138.994,86.3708716,5653,94.21666666666667,1.5702777777777779
"Juneau County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",177961,177.961,110.5849654,7524,125.4,2.09
"Kenosha, Kenosha County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",218360,218.36,135.688904,8098,134.96666666666667,2.2494444444444444
"Kewaunee, Kewaunee County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",103418,103.418,64.26394520000001,4220,70.33333333333333,1.1722222222222223
"La Crosse County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",257365,257.365,159.926611,10380,173,2.8833333333333333
"Lafayette County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",261520,261.52,162.508528,10585,176.41666666666666,2.9402777777777778
"Langlade County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",157146,157.146,97.65052440000001,6937,115.61666666666666,1.9269444444444443
"Lincoln County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",216851,216.851,134.75121140000002,7877,131.28333333333333,2.1880555555555556
"Manitowoc, Manitowoc County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",74133,74.133,46.0662462,3910,65.16666666666667,1.086111111111111
"Marathon County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",156651,156.651,97.34293140000001,6014,100.23333333333333,1.6705555555555556
"Marinette County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",158100,158.1,98.24334,6179,102.98333333333333,1.716388888888889
"Marquette County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",96322,96.322,59.8544908,4605,76.75,1.2791666666666666
"Menominee County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",99549,99.549,61.8597486,4600,76.66666666666667,1.2777777777777777
"Milwaukee County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",162270,162.27,100.83457800000001,5821,97.01666666666667,1.6169444444444445
"Monroe County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",223601,223.601,138.9456614,9520,158.66666666666666,2.6444444444444444
"Oconto County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",96221,96.221,59.7917294,3665,61.083333333333336,1.0180555555555555
"Oneida County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",257718,257.718,160.1459652,9088,151.46666666666667,2.5244444444444443
"Outagamie County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",39785,39.785,24.722399000000003,1983,33.05,0.5508333333333333
"Port Washington, Ozaukee County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",137091,137.091,85.1883474,5739,95.65,1.5941666666666667
"Pepin County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",323336,323.336,200.92099040000002,12738,212.3,3.5383333333333336
"Pierce County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",407446,407.446,253.18694440000002,14017,233.61666666666667,3.893611111111111
"Polk County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",418094,418.094,259.8036116,14688,244.8,4.08
"Portage County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",99734,99.734,61.9747076,3843,64.05,1.0675
"Price County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",305962,305.962,190.1247868,11321,188.68333333333334,3.144722222222222
"Racine, Racine County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",204088,204.088,126.8202832,7821,130.35,2.1725
"Richland County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",223630,223.63,138.963682,10392,173.2,2.8866666666666667
"Rock County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",219588,219.588,136.4519832,8157,135.95,2.265833333333333
"Rusk County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",341290,341.29,212.077606,12407,206.78333333333333,3.446388888888889
"St. Croix County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",394828,394.828,245.3461192,13623,227.05,3.7841666666666667
"Sauk County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",176563,176.563,109.71624820000001,8565,142.75,2.379166666666667
"Sawyer County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",377689,377.689,234.69594460000002,13880,231.33333333333334,3.8555555555555556
"Shawano County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",94732,94.732,58.8664648,4087,68.11666666666666,1.1352777777777778
"Sheboygan, Sheboygan County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",118012,118.012,73.33265680000001,5026,83.76666666666667,1.396111111111111
"Taylor County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",261240,261.24,162.33453600000001,9556,159.26666666666668,2.6544444444444446
"Trempealeau County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",289514,289.514,179.90399960000002,11344,189.06666666666666,3.151111111111111
"Vernon County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",242829,242.829,150.8939406,11466,191.1,3.185
"Vilas County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",301061,301.061,187.0793054,11206,186.76666666666668,3.1127777777777776
"Walworth County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",222092,222.092,138.00796880000001,7830,130.5,2.175
"Washburn County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",440341,440.341,273.6278974,14900,248.33333333333334,4.138888888888889
"Washington County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",109613,109.613,68.1135182,4104,68.4,1.14
"Waukesha County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",156280,156.28,97.112392,6315,105.25,1.7541666666666667
"Waupaca County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",74828,74.828,46.498119200000005,3288,54.8,0.9133333333333333
"Waushara County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",81087,81.087,50.387461800000004,3550,59.166666666666664,0.9861111111111112
"Winnebago County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",35398,35.398,21.9963172,1751,29.183333333333334,0.48638888888888887
"Wood County, Wisconsin","Children's Hospital of Wisconsin- Fox Valley, Neenah",153315,153.315,95.269941,6352,105.86666666666666,1.7644444444444445
"Adams County, Wisconsin","Waukesha Memorial Hospital, Waukesha",222268,222.268,138.1173352,7635,127.25,2.120833333333333
"Ashland, Ashland County, Wisconsin","Waukesha Memorial Hospital, Waukesha",568677,568.677,353.37588780000004,20356,339.26666666666665,5.654444444444445
"Barron County, Wisconsin","Waukesha Memorial Hospital, Waukesha",450415,450.415,279.887881,14824,247.06666666666666,4.1177777777777775
"Bayfield County, Wisconsin","Waukesha Memorial Hospital, Waukesha",599556,599.556,372.56409840000003,22010,366.8333333333333,6.113888888888889
"Brown County, Wisconsin","Waukesha Memorial Hospital, Waukesha",203198,203.198,126.26723720000001,7249,120.81666666666666,2.013611111111111
"Buffalo County, Wisconsin","Waukesha Memorial Hospital, Waukesha",387440,387.44,240.75521600000002,13657,227.61666666666667,3.7936111111111113
"Burnett County, Wisconsin","Waukesha Memorial Hospital, Waukesha",529361,529.361,328.94492540000005,17941,299.01666666666665,4.983611111111111
"Calumet County, Wisconsin","Waukesha Memorial Hospital, Waukesha",144985,144.985,90.09367900000001,6382,106.36666666666666,1.7727777777777778
"Chippewa County, Wisconsin","Waukesha Memorial Hospital, Waukesha",407049,407.049,252.94024860000002,13772,229.53333333333333,3.8255555555555554
"Clark County, Wisconsin","Waukesha Memorial Hospital, Waukesha",364069,364.069,226.2324766,12757,212.61666666666667,3.5436111111111113
"Columbia County, Wisconsin","Waukesha Memorial Hospital, Waukesha",125146,125.146,77.76572440000001,4673,77.88333333333334,1.2980555555555555
"Crawford County, Wisconsin","Waukesha Memorial Hospital, Waukesha",235996,235.996,146.64791440000002,9964,166.06666666666666,2.767777777777778
"Dane County, Wisconsin","Waukesha Memorial Hospital, Waukesha",120187,120.187,74.68420180000001,4743,79.05,1.3175
"Dodge County, Wisconsin","Waukesha Memorial Hospital, Waukesha",86680,86.68,53.862952,3470,57.833333333333336,0.9638888888888889
"Door County, Wisconsin","Waukesha Memorial Hospital, Waukesha",277689,277.689,172.5559446,9697,161.61666666666667,2.693611111111111
"Douglas County, Wisconsin","Waukesha Memorial Hospital, Waukesha",565790,565.79,351.581906,18898,314.96666666666664,5.249444444444444
"Dunn County, Wisconsin","Waukesha Memorial Hospital, Waukesha",409683,409.683,254.5770162,13503,225.05,3.7508333333333335
"Eau Claire County, Wisconsin","Waukesha Memorial Hospital, Waukesha",361057,361.057,224.3608198,12178,202.96666666666667,3.3827777777777777
"Florence County, Wisconsin","Waukesha Memorial Hospital, Waukesha",390058,390.058,242.3820412,14577,242.95,4.049166666666666
"Fond du Lac County, Wisconsin","Waukesha Memorial Hospital, Waukesha",88170,88.17,54.788838000000005,4271,71.18333333333334,1.186388888888889
"Forest County, Wisconsin","Waukesha Memorial Hospital, Waukesha",343065,343.065,213.18059100000002,13928,232.13333333333333,3.868888888888889
"Grant County, Wisconsin","Waukesha Memorial Hospital, Waukesha",223712,223.712,139.0146368,8658,144.3,2.405
"Green County, Wisconsin","Waukesha Memorial Hospital, Waukesha",155579,155.579,96.6767906,6558,109.3,1.8216666666666668
"Green Lake County, Wisconsin","Waukesha Memorial Hospital, Waukesha",151430,151.43,94.098602,6607,110.11666666666666,1.8352777777777778
"Iowa County, Wisconsin","Waukesha Memorial Hospital, Waukesha",172323,172.323,107.0815122,6416,106.93333333333334,1.7822222222222222
"Iron County, Wisconsin","Waukesha Memorial Hospital, Waukesha",497425,497.425,309.099895,18059,300.98333333333335,5.016388888888889
"Jackson County, Wisconsin","Waukesha Memorial Hospital, Waukesha",293243,293.243,182.2212002,9907,165.11666666666667,2.7519444444444443
"Jefferson County, Wisconsin","Waukesha Memorial Hospital, Waukesha",45098,45.098,28.0238972,2095,34.916666666666664,0.5819444444444445
"Juneau County, Wisconsin","Waukesha Memorial Hospital, Waukesha",208891,208.891,129.8048674,7219,120.31666666666666,2.0052777777777777
"Kenosha, Kenosha County, Wisconsin","Waukesha Memorial Hospital, Waukesha",87798,87.798,54.5576772,3972,66.2,1.1033333333333333
"Kewaunee, Kewaunee County, Wisconsin","Waukesha Memorial Hospital, Waukesha",213605,213.605,132.734147,8017,133.61666666666667,2.2269444444444444
"La Crosse County, Wisconsin","Waukesha Memorial Hospital, Waukesha",299299,299.299,185.98439860000002,10061,167.68333333333334,2.794722222222222
"Lafayette County, Wisconsin","Waukesha Memorial Hospital, Waukesha",196105,196.105,121.85964700000001,8160,136,2.2666666666666666
"Langlade County, Wisconsin","Waukesha Memorial Hospital, Waukesha",284111,284.111,176.54657540000002,11679,194.65,3.2441666666666666
"Lincoln County, Wisconsin","Waukesha Memorial Hospital, Waukesha",366947,366.947,228.02086580000002,12401,206.68333333333334,3.444722222222222
"Manitowoc, Manitowoc County, Wisconsin","Waukesha Memorial Hospital, Waukesha",157952,157.952,98.1513728,6029,100.48333333333333,1.6747222222222222
"Marathon County, Wisconsin","Waukesha Memorial Hospital, Waukesha",306747,306.747,190.6125858,10539,175.65,2.9275
"Marinette County, Wisconsin","Waukesha Memorial Hospital, Waukesha",317368,317.368,197.2124752,11393,189.88333333333333,3.164722222222222
"Marquette County, Wisconsin","Waukesha Memorial Hospital, Waukesha",197293,197.293,122.5978702,6889,114.81666666666666,1.9136111111111112
"Menominee County, Wisconsin","Waukesha Memorial Hospital, Waukesha",242311,242.311,150.5720554,9849,164.15,2.7358333333333333
"Milwaukee County, Wisconsin","Waukesha Memorial Hospital, Waukesha",32267,32.267,20.0507138,1707,28.45,0.4741666666666667
"Monroe County, Wisconsin","Waukesha Memorial Hospital, Waukesha",265535,265.535,165.00344900000002,9201,153.35,2.555833333333333
"Oconto County, Wisconsin","Waukesha Memorial Hospital, Waukesha",255489,255.489,158.76086460000002,8879,147.98333333333332,2.466388888888889
"Oneida County, Wisconsin","Waukesha Memorial Hospital, Waukesha",407815,407.815,253.416241,13612,226.86666666666667,3.781111111111111
"Outagamie County, Wisconsin","Waukesha Memorial Hospital, Waukesha",182547,182.547,113.4347058,7233,120.55,2.0091666666666668
"Port Washington, Ozaukee County, Wisconsin","Waukesha Memorial Hospital, Waukesha",71340,71.34,44.330676000000004,3133,52.21666666666667,0.8702777777777778
"Pepin County, Wisconsin","Waukesha Memorial Hospital, Waukesha",402202,402.202,249.92832280000002,14115,235.25,3.9208333333333334
"Pierce County, Wisconsin","Waukesha Memorial Hospital, Waukesha",469319,469.319,291.6348266,15599,259.98333333333335,4.333055555555555
"Polk County, Wisconsin","Waukesha Memorial Hospital, Waukesha",492734,492.734,306.18490760000003,16774,279.56666666666666,4.6594444444444445
"Portage County, Wisconsin","Waukesha Memorial Hospital, Waukesha",226699,226.699,140.87075860000002,8586,143.1,2.385
"Price County, Wisconsin","Waukesha Memorial Hospital, Waukesha",456058,456.058,283.3944412,15845,264.0833333333333,4.401388888888889
"Racine, Racine County, Wisconsin","Waukesha Memorial Hospital, Waukesha",73526,73.526,45.689056400000005,3694,61.56666666666667,1.0261111111111112
"Richland County, Wisconsin","Waukesha Memorial Hospital, Waukesha",209375,209.375,130.105625,8699,144.98333333333332,2.4163888888888887
"Rock County, Wisconsin","Waukesha Memorial Hospital, Waukesha",110197,110.197,68.4764158,4452,74.2,1.2366666666666666
"Rusk County, Wisconsin","Waukesha Memorial Hospital, Waukesha",449947,449.947,279.5970658,16117,268.6166666666667,4.476944444444444
"St. Croix County, Wisconsin","Waukesha Memorial Hospital, Waukesha",456701,456.701,283.7940014,15204,253.4,4.223333333333334
"Sauk County, Wisconsin","Waukesha Memorial Hospital, Waukesha",192642,192.642,119.7077388,6925,115.41666666666667,1.9236111111111112
"Sawyer County, Wisconsin","Waukesha Memorial Hospital, Waukesha",486346,486.346,302.2154044,17590,293.1666666666667,4.886111111111111
"Shawano County, Wisconsin","Waukesha Memorial Hospital, Waukesha",221547,221.547,137.66930580000002,9012,150.2,2.5033333333333334
"Sheboygan, Sheboygan County, Wisconsin","Waukesha Memorial Hospital, Waukesha",122039,122.039,75.8350346,4757,79.28333333333333,1.321388888888889
"Taylor County, Wisconsin","Waukesha Memorial Hospital, Waukesha",411337,411.337,255.60481180000002,14080,234.66666666666666,3.911111111111111
"Trempealeau County, Wisconsin","Waukesha Memorial Hospital, Waukesha",343850,343.85,213.66839000000002,11939,198.98333333333332,3.316388888888889
"Vernon County, Wisconsin","Waukesha Memorial Hospital, Waukesha",250365,250.365,155.57681100000002,10606,176.76666666666668,2.946111111111111
"Vilas County, Wisconsin","Waukesha Memorial Hospital, Waukesha",451158,451.158,280.3495812,15730,262.1666666666667,4.3694444444444445
"Walworth County, Wisconsin","Waukesha Memorial Hospital, Waukesha",60605,60.605,37.659947,2855,47.583333333333336,0.7930555555555555
"Washburn County, Wisconsin","Waukesha Memorial Hospital, Waukesha",514982,514.982,320.0098148,16987,283.1166666666667,4.7186111111111115
"Washington County, Wisconsin","Waukesha Memorial Hospital, Waukesha",47973,47.973,29.8104222,2917,48.61666666666667,0.8102777777777778
"Waukesha County, Wisconsin","Waukesha Memorial Hospital, Waukesha",7686,7.686,4.776080400000001,728,12.133333333333333,0.20222222222222222
"Waupaca County, Wisconsin","Waukesha Memorial Hospital, Waukesha",201793,201.793,125.3941702,8031,133.85,2.2308333333333334
"Waushara County, Wisconsin","Waukesha Memorial Hospital, Waukesha",187231,187.231,116.3453434,8095,134.91666666666666,2.248611111111111
"Winnebago County, Wisconsin","Waukesha Memorial Hospital, Waukesha",134449,134.449,83.5466086,5694,94.9,1.5816666666666668
"Wood County, Wisconsin","Waukesha Memorial Hospital, Waukesha",284253,284.253,176.63481420000002,10393,173.21666666666667,2.8869444444444445
"Adams County, Wisconsin","Aurora Women's Pavilion, West Allis",241457,241.457,150.04137980000002,8047,134.11666666666667,2.2352777777777777
"Ashland, Ashland County, Wisconsin","Aurora Women's Pavilion, West Allis",553288,553.288,343.8131632,20023,333.71666666666664,5.561944444444444
"Barron County, Wisconsin","Aurora Women's Pavilion, West Allis",469604,469.604,291.8119256,15236,253.93333333333334,4.232222222222222
"Bayfield County, Wisconsin","Aurora Women's Pavilion, West Allis",584167,584.167,363.0013738,21676,361.26666666666665,6.021111111111111
"Brown County, Wisconsin","Aurora Women's Pavilion, West Allis",184438,184.438,114.6097732,6484,108.06666666666666,1.801111111111111
"Buffalo County, Wisconsin","Aurora Women's Pavilion, West Allis",406630,406.63,252.67988200000002,14069,234.48333333333332,3.9080555555555554
"Burnett County, Wisconsin","Aurora Women's Pavilion, West Allis",548550,548.55,340.86897,18353,305.8833333333333,5.098055555555556
"Calumet County, Wisconsin","Aurora Women's Pavilion, West Allis",152727,152.727,94.9045578,5830,97.16666666666667,1.6194444444444445
"Chippewa County, Wisconsin","Aurora Women's Pavilion, West Allis",426238,426.238,264.8642932,14184,236.4,3.94
"Clark County, Wisconsin","Aurora Women's Pavilion, West Allis",368060,368.06,228.71248400000002,13166,219.43333333333334,3.6572222222222224
"Columbia County, Wisconsin","Aurora Women's Pavilion, West Allis",144335,144.335,89.689769,5085,84.75,1.4125
"Crawford County, Wisconsin","Aurora Women's Pavilion, West Allis",255185,255.185,158.57195900000002,10376,172.93333333333334,2.882222222222222
"Dane County, Wisconsin","Aurora Women's Pavilion, West Allis",139376,139.376,86.6082464,5155,85.91666666666667,1.4319444444444445
"Dodge County, Wisconsin","Aurora Women's Pavilion, West Allis",94835,94.835,58.930469,3952,65.86666666666666,1.0977777777777777
"Door County, Wisconsin","Aurora Women's Pavilion, West Allis",258928,258.928,160.8978592,8932,148.86666666666667,2.4811111111111113
"Douglas County, Wisconsin","Aurora Women's Pavilion, West Allis",584979,584.979,363.5059506,19310,321.8333333333333,5.363888888888889
"Dunn County, Wisconsin","Aurora Women's Pavilion, West Allis",428872,428.872,266.5010608,13914,231.9,3.865
"Eau Claire County, Wisconsin","Aurora Women's Pavilion, West Allis",380246,380.246,236.2848644,12590,209.83333333333334,3.4972222222222222
"Florence County, Wisconsin","Aurora Women's Pavilion, West Allis",371297,371.297,230.7239558,13812,230.2,3.8366666666666664
"Fond du Lac County, Wisconsin","Aurora Women's Pavilion, West Allis",90290,90.29,56.106206,3630,60.5,1.0083333333333333
"Forest County, Wisconsin","Aurora Women's Pavilion, West Allis",350807,350.807,217.9914698,13376,222.93333333333334,3.7155555555555555
"Grant County, Wisconsin","Aurora Women's Pavilion, West Allis",242901,242.901,150.9386814,9070,151.16666666666666,2.5194444444444444
"Green County, Wisconsin","Aurora Women's Pavilion, West Allis",164396,164.396,102.15567440000001,6347,105.78333333333333,1.7630555555555556
"Green Lake County, Wisconsin","Aurora Women's Pavilion, West Allis",157755,157.755,98.028957,6162,102.7,1.7116666666666667
"Iowa County, Wisconsin","Aurora Women's Pavilion, West Allis",191512,191.512,119.00555680000001,6828,113.8,1.8966666666666667
"Iron County, Wisconsin","Aurora Women's Pavilion, West Allis",482037,482.037,299.53779180000004,17725,295.4166666666667,4.923611111111111
"Jackson County, Wisconsin","Aurora Women's Pavilion, West Allis",312432,312.432,194.1452448,10318,171.96666666666667,2.866111111111111
"Jefferson County, Wisconsin","Aurora Women's Pavilion, West Allis",64287,64.287,39.9479418,2506,41.766666666666666,0.6961111111111111
"Juneau County, Wisconsin","Aurora Women's Pavilion, West Allis",228080,228.08,141.728912,7631,127.18333333333334,2.1197222222222223
"Kenosha, Kenosha County, Wisconsin","Aurora Women's Pavilion, West Allis",65689,65.689,40.8191446,2913,48.55,0.8091666666666667
"Kewaunee, Kewaunee County, Wisconsin","Aurora Women's Pavilion, West Allis",194844,194.844,121.0760616,7252,120.86666666666666,2.0144444444444445
"La Crosse County, Wisconsin","Aurora Women's Pavilion, West Allis",318488,318.488,197.90844320000002,10472,174.53333333333333,2.908888888888889
"Lafayette County, Wisconsin","Aurora Women's Pavilion, West Allis",204921,204.921,127.3379094,7949,132.48333333333332,2.2080555555555557
"Langlade County, Wisconsin","Aurora Women's Pavilion, West Allis",291854,291.854,181.3580756,11127,185.45,3.0908333333333333
"Lincoln County, Wisconsin","Aurora Women's Pavilion, West Allis",351559,351.559,218.4587626,12068,201.13333333333333,3.352222222222222
"Manitowoc, Manitowoc County, Wisconsin","Aurora Women's Pavilion, West Allis",139192,139.192,86.4939088,5264,87.73333333333333,1.4622222222222223
"Marathon County, Wisconsin","Aurora Women's Pavilion, West Allis",291358,291.358,181.0498612,10205,170.08333333333334,2.834722222222222
"Marinette County, Wisconsin","Aurora Women's Pavilion, West Allis",298608,298.608,185.55501120000002,10628,177.13333333333333,2.9522222222222223
"Marquette County, Wisconsin","Aurora Women's Pavilion, West Allis",184641,184.641,114.7359174,7280,121.33333333333333,2.022222222222222
"Menominee County, Wisconsin","Aurora Women's Pavilion, West Allis",250054,250.054,155.38355560000002,9298,154.96666666666667,2.582777777777778
"Milwaukee County, Wisconsin","Aurora Women's Pavilion, West Allis",13507,13.507,8.393249800000001,942,15.7,0.26166666666666666
"Monroe County, Wisconsin","Aurora Women's Pavilion, West Allis",284724,284.724,176.92749360000002,9612,160.2,2.67
"Oconto County, Wisconsin","Aurora Women's Pavilion, West Allis",236728,236.728,147.10277920000001,8114,135.23333333333332,2.253888888888889
"Oneida County, Wisconsin","Aurora Women's Pavilion, West Allis",392426,392.426,243.85351640000002,13279,221.31666666666666,3.6886111111111113
"Outagamie County, Wisconsin","Aurora Women's Pavilion, West Allis",190290,190.29,118.246206,6681,111.35,1.8558333333333332
"Port Washington, Ozaukee County, Wisconsin","Aurora Women's Pavilion, West Allis",52579,52.579,32.6725906,2368,39.46666666666667,0.6577777777777778
"Pepin County, Wisconsin","Aurora Women's Pavilion, West Allis",421391,421.391,261.8523674,14527,242.11666666666667,4.035277777777778
"Pierce County, Wisconsin","Aurora Women's Pavilion, West Allis",488508,488.508,303.5588712,16010,266.8333333333333,4.447222222222222
"Polk County, Wisconsin","Aurora Women's Pavilion, West Allis",511923,511.923,318.10895220000003,17186,286.43333333333334,4.773888888888889
"Portage County, Wisconsin","Aurora Women's Pavilion, West Allis",234441,234.441,145.6816374,8034,133.9,2.2316666666666665
"Price County, Wisconsin","Aurora Women's Pavilion, West Allis",440670,440.67,273.832338,15511,258.51666666666665,4.308611111111111
"Racine, Racine County, Wisconsin","Aurora Women's Pavilion, West Allis",51417,51.417,31.950523800000003,2635,43.916666666666664,0.7319444444444444
"Richland County, Wisconsin","Aurora Women's Pavilion, West Allis",228564,228.564,142.0296696,9110,151.83333333333334,2.5305555555555554
"Rock County, Wisconsin","Aurora Women's Pavilion, West Allis",119013,119.013,73.9546782,4241,70.68333333333334,1.1780555555555556
"Rusk County, Wisconsin","Aurora Women's Pavilion, West Allis",469136,469.136,291.5211104,16529,275.48333333333335,4.591388888888889
"St. Croix County, Wisconsin","Aurora Women's Pavilion, West Allis",475890,475.89,295.718046,15616,260.26666666666665,4.337777777777778
"Sauk County, Wisconsin","Aurora Women's Pavilion, West Allis",211831,211.831,131.63178340000002,7337,122.28333333333333,2.0380555555555557
"Sawyer County, Wisconsin","Aurora Women's Pavilion, West Allis",505535,505.535,314.139449,18001,300.01666666666665,5.000277777777778
"Shawano County, Wisconsin","Aurora Women's Pavilion, West Allis",229290,229.29,142.480806,8460,141,2.35
"Sheboygan, Sheboygan County, Wisconsin","Aurora Women's Pavilion, West Allis",103279,103.279,64.17757060000001,3991,66.51666666666667,1.1086111111111112
"Taylor County, Wisconsin","Aurora Women's Pavilion, West Allis",395948,395.948,246.04208720000003,13747,229.11666666666667,3.818611111111111
"Trempealeau County, Wisconsin","Aurora Women's Pavilion, West Allis",363039,363.039,225.59243460000002,12350,205.83333333333334,3.4305555555555554
"Vernon County, Wisconsin","Aurora Women's Pavilion, West Allis",269555,269.555,167.50147700000002,11017,183.61666666666667,3.060277777777778
"Vilas County, Wisconsin","Aurora Women's Pavilion, West Allis",435769,435.769,270.7868566,15396,256.6,4.276666666666666
"Walworth County, Wisconsin","Aurora Women's Pavilion, West Allis",69421,69.421,43.1382094,2644,44.06666666666667,0.7344444444444445
"Washburn County, Wisconsin","Aurora Women's Pavilion, West Allis",534171,534.171,331.9338594,17399,289.98333333333335,4.833055555555555
"Washington County, Wisconsin","Aurora Women's Pavilion, West Allis",57653,57.653,35.825574200000005,2350,39.166666666666664,0.6527777777777778
"Waukesha County, Wisconsin","Aurora Women's Pavilion, West Allis",33650,33.65,20.91011,1608,26.8,0.44666666666666666
"Waupaca County, Wisconsin","Aurora Women's Pavilion, West Allis",209535,209.535,130.205049,7479,124.65,2.0775
"Waushara County, Wisconsin","Aurora Women's Pavilion, West Allis",194974,194.974,121.1568436,7543,125.71666666666667,2.0952777777777776
"Winnebago County, Wisconsin","Aurora Women's Pavilion, West Allis",142191,142.191,88.35748740000001,5142,85.7,1.4283333333333332
"Wood County, Wisconsin","Aurora Women's Pavilion, West Allis",288022,288.022,178.9768708,10543,175.71666666666667,2.928611111111111
"Adams County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",139170,139.17,86.480238,5604,93.4,1.5566666666666666
"Ashland, Ashland County, Wisconsin","Gunderson Lutheran Hospital, LaCrosse",398986,398.986,247.9299004,15796,263.26666666666665,4.387777777777778
